customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,late_payments,churned,churn_probability,estimated_clv,clv_at_risk,risk_category,value_category,retention_strategy
CUST_003963,40,M,26.9,79.99,2122.49,One year,Bank transfer,Fiber optic,4,1,0,0.34904760823206027,1919.7599999999998,670.08763637958,Medium Risk,High Value,Proactive Engagement
CUST_003964,51,F,13.7,96.79,1227.49,Month-to-month,Electronic check,Fiber optic,0,0,1,0.5639611906565885,2322.96,1310.0592874476288,Medium Risk,High Value,Proactive Engagement
CUST_003965,30,F,19.6,61.25,1170.73,Month-to-month,Electronic check,Fiber optic,1,0,1,0.4386961380032356,1470.0,644.8833228647563,Medium Risk,Medium Value,Basic Monitoring
CUST_003966,45,M,1.4,37.11,-64.89,Month-to-month,Credit card,Fiber optic,1,2,1,0.420809218343656,890.64,374.78952222559377,Medium Risk,Low Value,Basic Monitoring
CUST_003967,44,M,28.6,97.53,2767.4,Two year,Electronic check,DSL,2,0,0,0.36460266103693967,2340.7200000000003,853.4327407423855,Medium Risk,High Value,Proactive Engagement
CUST_003968,18,F,1.3,51.76,33.25,One year,Electronic check,Fiber optic,4,1,1,0.5779543296955547,1242.24,717.9579865210059,Medium Risk,Low Value,Basic Monitoring
CUST_003969,70,M,40.8,47.74,2019.15,Month-to-month,Mailed check,DSL,3,2,1,0.39116861236604666,1145.76,448.1853493045216,Medium Risk,Low Value,Basic Monitoring
CUST_003970,59,M,41.8,20.1,619.86,Two year,Electronic check,DSL,5,0,0,0.39451799933652654,482.40000000000003,190.31548287994042,Medium Risk,Low Value,Basic Monitoring
CUST_003971,34,F,6.5,79.28,441.53,One year,Mailed check,Fiber optic,0,2,1,0.16753009256345788,1902.72,318.7628577223426,Low Risk,High Value,No Action Required
CUST_003972,23,F,9.4,24.46,157.05,Month-to-month,Mailed check,Fiber optic,2,0,1,0.41182855996656265,587.04,241.75983784277093,Medium Risk,Low Value,Basic Monitoring
CUST_003973,45,F,15.8,46.24,847.27,Month-to-month,Electronic check,Fiber optic,5,2,1,0.5543963738790589,1109.76,615.2469198760244,Medium Risk,Low Value,Basic Monitoring
CUST_003974,41,M,21.8,79.71,1625.53,Month-to-month,Mailed check,DSL,2,1,0,0.26214492351968927,1913.04,501.49372449010633,Low Risk,High Value,No Action Required
CUST_003975,45,F,8.1,83.05,697.89,One year,Credit card,No,1,1,0,0.11770785010113621,1993.1999999999998,234.61528682158468,Low Risk,High Value,No Action Required
CUST_003976,42,M,21.5,48.71,1036.56,One year,Mailed check,No,2,0,0,0.029255665713514137,1169.04,34.20104344572657,Low Risk,Low Value,No Action Required
CUST_003977,47,F,8.5,61.65,627.34,Month-to-month,Electronic check,Fiber optic,1,0,0,0.4236012665275053,1479.6,626.7604339540968,Medium Risk,Medium Value,Basic Monitoring
CUST_003978,61,M,1.4,43.19,118.75,Month-to-month,Credit card,DSL,1,1,0,0.45110376862446133,1036.56,467.5961224053716,Medium Risk,Low Value,Basic Monitoring
CUST_003979,48,M,1.0,51.29,63.41,Month-to-month,Credit card,Fiber optic,0,0,0,0.19870379427560364,1230.96,244.59642260149707,Low Risk,Low Value,No Action Required
CUST_003980,24,M,2.6,71.66,127.93,Month-to-month,Electronic check,DSL,1,1,0,0.6411334621892927,1719.84,1102.646973611633,Medium Risk,Medium Value,Basic Monitoring
CUST_003981,60,F,37.7,52.46,1793.21,One year,Bank transfer,Fiber optic,2,0,0,0.11698459166997617,1259.04,147.2882802961668,Low Risk,Low Value,No Action Required
CUST_003982,64,F,78.1,58.89,4626.0,Month-to-month,Mailed check,Fiber optic,0,0,1,0.38948395506330935,1413.3600000000001,550.4810427282789,Medium Risk,Medium Value,Basic Monitoring
CUST_003983,80,F,13.4,28.38,432.33,One year,Mailed check,DSL,2,0,0,0.0,681.12,0.0,,Low Value,No Action Required
CUST_003984,23,M,17.3,93.32,1452.56,Two year,Bank transfer,DSL,5,2,0,0.2623603491003835,2239.68,587.603226673147,Low Risk,High Value,No Action Required
CUST_003985,43,F,3.8,77.75,172.99,Month-to-month,Credit card,DSL,2,0,0,0.4704355808019308,1866.0,877.8327937764029,Medium Risk,High Value,Proactive Engagement
CUST_003986,18,F,19.2,84.82,1655.46,Month-to-month,Bank transfer,Fiber optic,3,2,1,0.5205775977545961,2035.6799999999998,1059.729404197076,Medium Risk,High Value,Proactive Engagement
CUST_003987,48,M,3.8,97.26,398.64,Month-to-month,Electronic check,DSL,1,0,1,0.6865713639543078,2334.2400000000002,1602.6223405967037,Medium Risk,High Value,Proactive Engagement
CUST_003988,31,M,22.7,44.37,906.95,Month-to-month,Bank transfer,Fiber optic,4,1,1,0.5526119154150201,1064.8799999999999,588.4653764871465,Medium Risk,Low Value,Basic Monitoring
CUST_003989,68,F,65.0,56.04,3583.32,One year,Credit card,DSL,1,2,0,0.0,1344.96,0.0,,Medium Value,No Action Required
CUST_003990,28,F,5.2,20.0,-79.11,One year,Electronic check,DSL,2,0,0,0.21479362510259772,480.0,103.1009400492469,Low Risk,Low Value,No Action Required
CUST_003991,18,F,34.7,143.51,5119.2,Month-to-month,Electronic check,Fiber optic,0,1,1,0.6364258504445146,3444.24,2192.0033711350147,Medium Risk,High Value,Proactive Engagement
CUST_003992,32,M,1.0,61.26,-68.73,Month-to-month,Electronic check,Fiber optic,2,0,1,0.687814605069228,1470.24,1011.2525449569818,Medium Risk,Medium Value,Basic Monitoring
CUST_003993,18,F,11.3,90.97,1082.09,Month-to-month,Mailed check,Fiber optic,3,0,1,0.3864522213114998,2183.2799999999997,843.7334057449713,Medium Risk,High Value,Proactive Engagement
CUST_003994,51,M,2.8,34.05,92.41,Month-to-month,Mailed check,DSL,3,0,0,0.27881671720205087,817.1999999999999,227.84902129751595,Low Risk,Low Value,No Action Required
CUST_003995,18,M,10.4,89.91,1066.75,One year,Electronic check,DSL,2,0,1,0.36232435756683484,2157.84,781.837991732019,Medium Risk,High Value,Proactive Engagement
CUST_003996,40,F,4.6,111.44,430.54,Month-to-month,Bank transfer,No,3,2,0,0.4543777682764809,2674.56,1215.2606039215448,Medium Risk,High Value,Proactive Engagement
CUST_003997,18,F,11.2,63.49,718.2,One year,Mailed check,Fiber optic,4,3,0,0.37338753368229627,1523.76,568.9529883237358,Medium Risk,Medium Value,Basic Monitoring
CUST_003998,35,M,13.0,39.73,345.48,One year,Credit card,Fiber optic,2,1,0,0.08858290793691023,953.52,84.46557437600265,Low Risk,Low Value,No Action Required
CUST_003999,64,M,8.6,61.53,334.1,Month-to-month,Mailed check,DSL,3,2,1,0.5028860992793771,1476.72,742.6219605278418,Medium Risk,Medium Value,Basic Monitoring
CUST_004000,45,F,25.7,20.0,572.72,One year,Bank transfer,DSL,2,2,0,0.0007852476392627449,480.0,0.3769188668461176,Low Risk,Low Value,No Action Required
CUST_004001,27,F,60.3,64.05,3682.32,Two year,Mailed check,Fiber optic,1,1,0,0.0,1537.1999999999998,0.0,,Medium Value,No Action Required
CUST_004002,39,F,12.3,85.52,1027.73,Month-to-month,Bank transfer,No,1,0,0,0.2774320389101733,2052.48,569.4237112223525,Low Risk,High Value,No Action Required
CUST_004003,40,M,5.1,64.11,429.79,Month-to-month,Bank transfer,No,0,2,0,0.3403325350392377,1538.6399999999999,523.6492517127726,Medium Risk,Medium Value,Basic Monitoring
CUST_004004,47,M,7.6,57.9,513.34,Month-to-month,Mailed check,No,1,1,1,0.3879839169890294,1389.6,539.1424510479552,Medium Risk,Medium Value,Basic Monitoring
CUST_004005,19,F,46.2,78.19,3544.3,One year,Bank transfer,DSL,0,0,0,0.0,1876.56,0.0,,High Value,No Action Required
CUST_004006,48,M,20.3,80.1,1470.96,Month-to-month,Bank transfer,No,0,1,0,0.32552389735537,1922.3999999999999,625.7871402759632,Medium Risk,High Value,Proactive Engagement
CUST_004007,18,M,14.6,23.5,393.33,Two year,Credit card,No,3,1,0,0.007380400426657555,564.0,4.162545840634861,Low Risk,Low Value,No Action Required
CUST_004008,30,F,3.9,67.22,395.73,One year,Electronic check,DSL,2,2,0,0.23569237914282176,1613.28,380.2378014235315,Low Risk,Medium Value,No Action Required
CUST_004009,32,M,14.3,125.9,1738.7,Two year,Electronic check,Fiber optic,4,3,0,0.5321994393061817,3021.6000000000004,1608.093825807559,Medium Risk,High Value,Proactive Engagement
CUST_004010,49,F,7.8,31.62,167.41,Month-to-month,Mailed check,Fiber optic,1,0,0,0.5827645758839922,758.88,442.248381346844,Medium Risk,Low Value,Basic Monitoring
CUST_004011,40,F,68.8,62.86,4273.95,Two year,Bank transfer,DSL,3,1,0,0.0,1508.6399999999999,0.0,,Medium Value,No Action Required
CUST_004012,18,M,51.7,113.54,5929.01,Month-to-month,Mailed check,Fiber optic,2,2,1,0.28183355181686054,2724.96,767.9851553588724,Low Risk,High Value,No Action Required
CUST_004013,25,M,2.1,92.6,317.62,Month-to-month,Mailed check,No,2,0,1,0.48066804116692236,2222.3999999999996,1068.2366546893682,Medium Risk,High Value,Proactive Engagement
CUST_004014,42,F,17.4,52.17,786.24,Two year,Electronic check,No,2,2,0,0.1204913528603895,1252.08,150.8648130894365,Low Risk,Low Value,No Action Required
CUST_004015,38,M,6.1,70.15,279.46,Month-to-month,Bank transfer,No,4,2,0,0.5352691011845416,1683.6000000000001,901.1790587542944,Medium Risk,Medium Value,Basic Monitoring
CUST_004016,31,F,12.7,64.95,1058.49,Two year,Mailed check,Fiber optic,2,2,0,0.0,1558.8000000000002,0.0,,Medium Value,No Action Required
CUST_004017,32,M,50.3,46.3,2309.4,Month-to-month,Mailed check,Fiber optic,4,0,0,0.34301522801524625,1111.1999999999998,381.15852137054156,Medium Risk,Low Value,Basic Monitoring
CUST_004018,50,M,18.0,63.14,1161.49,Two year,Electronic check,Fiber optic,2,0,0,0.11214194643644916,1515.3600000000001,169.9354199519376,Low Risk,Medium Value,No Action Required
CUST_004019,32,M,9.8,58.0,497.07,One year,Electronic check,Fiber optic,4,0,0,0.38391892123851795,1392.0,534.415138364017,Medium Risk,Medium Value,Basic Monitoring
CUST_004020,38,F,5.6,67.82,428.32,One year,Electronic check,DSL,2,1,1,0.19582817749840542,1627.6799999999998,318.7456079506045,Low Risk,Medium Value,No Action Required
CUST_004021,72,M,38.7,46.29,1885.85,Month-to-month,Mailed check,Fiber optic,3,1,0,0.42788138073425386,1110.96,475.3590987405267,Medium Risk,Low Value,Basic Monitoring
CUST_004022,18,F,23.5,33.08,807.77,Month-to-month,Bank transfer,DSL,3,0,0,0.3431373774517316,793.92,272.42362670647873,Medium Risk,Low Value,Basic Monitoring
CUST_004023,18,F,15.1,63.97,1143.18,One year,Electronic check,DSL,3,2,0,0.29418123107176386,1535.28,451.6505604398576,Low Risk,Medium Value,No Action Required
CUST_004024,51,F,5.9,107.88,602.27,One year,Electronic check,DSL,5,0,1,0.364167039993904,2589.12,942.8721665890166,Medium Risk,High Value,Proactive Engagement
CUST_004025,29,M,9.8,67.06,628.44,Month-to-month,Bank transfer,No,1,1,0,0.3706059059622495,1609.44,596.4679692918829,Medium Risk,Medium Value,Basic Monitoring
CUST_004026,35,F,77.2,56.71,4398.85,Month-to-month,Mailed check,DSL,4,1,1,0.4919181486666747,1361.04,669.5202770612909,Medium Risk,Medium Value,Basic Monitoring
CUST_004027,28,F,17.6,83.85,1523.95,Month-to-month,Mailed check,Fiber optic,2,1,0,0.5152709388629256,2012.3999999999999,1036.9312373677515,Medium Risk,High Value,Proactive Engagement
CUST_004028,36,M,12.3,61.04,772.87,Month-to-month,Bank transfer,No,2,0,0,0.22472881159402291,1464.96,329.2187198327798,Low Risk,Medium Value,No Action Required
CUST_004029,63,F,17.7,111.7,1847.15,Month-to-month,Electronic check,Fiber optic,4,1,1,0.5713696086452621,2680.8,1531.7276468562188,Medium Risk,High Value,Proactive Engagement
CUST_004030,52,F,36.2,64.9,2382.59,Two year,Credit card,DSL,0,2,0,0.019062542956189144,1557.6000000000001,29.691816908560213,Low Risk,Medium Value,No Action Required
CUST_004031,52,M,10.0,82.51,785.75,Month-to-month,Bank transfer,Fiber optic,1,2,1,0.3826250258482001,1980.2400000000002,757.6893811856398,Medium Risk,High Value,Proactive Engagement
CUST_004032,18,F,4.7,46.13,159.89,Month-to-month,Credit card,DSL,2,1,1,0.5705812601493779,1107.1200000000001,631.7019247365794,Medium Risk,Low Value,Basic Monitoring
CUST_004033,22,M,21.1,77.58,1640.42,Two year,Mailed check,DSL,1,0,0,0.054201388236412185,1861.92,100.91864878514058,Low Risk,High Value,No Action Required
CUST_004034,18,F,26.3,71.88,1791.46,Month-to-month,Mailed check,No,2,0,0,0.27143190246206667,1725.12,468.2526035753604,Low Risk,Medium Value,No Action Required
CUST_004035,27,F,29.9,63.59,1789.95,One year,Credit card,DSL,4,1,0,0.12172220100772593,1526.16,185.76755428995102,Low Risk,Medium Value,No Action Required
CUST_004036,54,M,51.3,52.46,2428.78,One year,Electronic check,Fiber optic,4,1,0,0.3373382221232869,1259.04,424.7223151821031,Medium Risk,Low Value,Basic Monitoring
CUST_004037,47,F,11.1,49.05,720.82,One year,Credit card,Fiber optic,1,3,0,0.017531966466671628,1177.1999999999998,20.638630924565838,Low Risk,Low Value,No Action Required
CUST_004038,36,F,1.9,72.06,191.06,One year,Electronic check,DSL,2,0,0,0.30419720835408115,1729.44,526.0908200158822,Medium Risk,Medium Value,Basic Monitoring
CUST_004039,39,F,76.3,80.72,6146.08,One year,Bank transfer,Fiber optic,2,1,0,0.0013016115362884315,1937.28,2.5215859970208525,Low Risk,High Value,No Action Required
CUST_004040,29,M,13.7,61.82,780.4,Month-to-month,Mailed check,DSL,2,1,1,0.3632756327206592,1483.68,538.9847907549877,Medium Risk,Medium Value,Basic Monitoring
CUST_004041,43,M,23.4,72.18,1403.52,One year,Mailed check,DSL,2,1,0,0.0,1732.3200000000002,0.0,,Medium Value,No Action Required
CUST_004042,51,M,26.3,64.05,1614.32,One year,Credit card,Fiber optic,1,1,0,0.06825302008661809,1537.1999999999998,104.9185424771493,Low Risk,Medium Value,No Action Required
CUST_004043,18,M,19.0,67.46,1351.97,Month-to-month,Bank transfer,DSL,3,0,0,0.3542979186581475,1619.04,573.6225022242871,Medium Risk,Medium Value,Basic Monitoring
CUST_004044,44,M,5.5,59.99,424.98,Month-to-month,Credit card,Fiber optic,0,0,1,0.4159725641789386,1439.76,598.9006590022686,Medium Risk,Medium Value,Basic Monitoring
CUST_004045,53,F,33.8,65.45,2274.45,Two year,Credit card,DSL,5,0,1,0.2753700308153896,1570.8000000000002,432.551244404814,Low Risk,Medium Value,No Action Required
CUST_004046,33,M,39.1,132.45,5192.16,One year,Credit card,Fiber optic,2,2,0,0.0,3178.7999999999997,0.0,,High Value,No Action Required
CUST_004047,50,M,19.3,72.79,1536.95,Month-to-month,Electronic check,Fiber optic,2,1,1,0.5443881389136865,1746.96,951.0243031566539,Medium Risk,Medium Value,Basic Monitoring
CUST_004048,80,M,16.1,81.13,1272.78,Two year,Mailed check,Fiber optic,1,1,0,0.045525323477874836,1947.12,88.64326785023965,Low Risk,High Value,No Action Required
CUST_004049,38,F,2.9,75.95,329.02,One year,Mailed check,No,4,2,0,0.2425928931034716,1822.8000000000002,442.1983255490081,Low Risk,Medium Value,No Action Required
CUST_004050,45,F,2.1,58.43,84.5,Two year,Credit card,Fiber optic,3,1,0,0.0018191084962161652,1402.32,2.550972226413853,Low Risk,Medium Value,No Action Required
CUST_004051,28,M,10.0,97.35,881.15,Two year,Electronic check,No,2,2,0,0.20803434556095,2336.3999999999996,486.0514449686035,Low Risk,High Value,No Action Required
CUST_004052,42,F,8.9,57.72,415.16,Month-to-month,Mailed check,DSL,1,2,0,0.4892320144203884,1385.28,677.7233249362756,Medium Risk,Medium Value,Basic Monitoring
CUST_004053,46,F,73.7,91.38,6629.83,One year,Electronic check,No,1,0,0,0.32881143586730543,2193.12,721.1229362293049,Medium Risk,High Value,Proactive Engagement
CUST_004054,42,F,36.7,56.64,2146.9,One year,Bank transfer,Fiber optic,2,1,0,0.17986186313988695,1359.3600000000001,244.49702227783675,Low Risk,Medium Value,No Action Required
CUST_004055,24,F,25.9,41.0,987.07,Two year,Electronic check,Fiber optic,1,0,0,0.39629040717533237,984.0,389.94976066052703,Medium Risk,Low Value,Basic Monitoring
CUST_004056,43,M,17.5,74.13,1193.91,One year,Electronic check,No,1,0,0,0.045186333517772626,1779.12,80.39190968813963,Low Risk,Medium Value,No Action Required
CUST_004057,61,M,4.4,37.38,235.71,Month-to-month,Bank transfer,Fiber optic,1,1,0,0.38453974058037566,897.1200000000001,344.97829206946665,Medium Risk,Low Value,Basic Monitoring
CUST_004058,46,F,92.1,78.39,7252.96,Month-to-month,Mailed check,No,3,1,1,0.32507296719691303,1881.3600000000001,611.5792775655843,Medium Risk,High Value,Proactive Engagement
CUST_004059,54,F,11.3,35.15,492.76,Month-to-month,Mailed check,Fiber optic,4,3,0,0.746203626167786,843.5999999999999,629.4973790351443,High Risk,Low Value,Standard Retention Outreach
CUST_004060,36,F,2.7,57.02,206.03,Two year,Electronic check,Fiber optic,1,1,1,0.4426838645502991,1368.48,605.8040149597933,Medium Risk,Medium Value,Basic Monitoring
CUST_004061,51,F,16.3,29.21,401.92,Two year,Electronic check,Fiber optic,3,1,0,0.0970909059109058,701.04,68.0646086797814,Low Risk,Low Value,No Action Required
CUST_004062,44,M,49.7,135.6,6749.17,Month-to-month,Bank transfer,DSL,1,0,0,0.29590043243675057,3254.3999999999996,962.9783673221609,Low Risk,High Value,No Action Required
CUST_004063,25,F,52.4,23.65,1251.61,One year,Bank transfer,Fiber optic,3,0,0,0.137083913311955,567.5999999999999,77.80882919586564,Low Risk,Low Value,No Action Required
CUST_004064,44,M,1.0,65.25,-26.67,Two year,Mailed check,No,0,1,0,0.0,1566.0,0.0,,Medium Value,No Action Required
CUST_004065,25,F,52.2,93.58,4772.65,Month-to-month,Mailed check,Fiber optic,5,1,0,0.3923486475283405,2245.92,881.1836744568504,Medium Risk,High Value,Proactive Engagement
CUST_004066,30,M,7.6,90.91,623.01,Month-to-month,Bank transfer,Fiber optic,0,2,0,0.49377793056008473,2181.84,1077.3444400132153,Medium Risk,High Value,Proactive Engagement
CUST_004067,42,F,1.0,86.28,289.94,Month-to-month,Electronic check,Fiber optic,4,2,1,1.0,2070.7200000000003,2070.7200000000003,High Risk,High Value,Premium Retention Program
CUST_004068,44,M,45.2,57.07,2537.11,Two year,Bank transfer,DSL,1,1,0,0.0,1369.68,0.0,,Medium Value,No Action Required
CUST_004069,22,M,47.9,98.78,4850.66,One year,Mailed check,DSL,4,3,0,0.3059570679487526,2370.7200000000003,725.3385401274669,Medium Risk,High Value,Proactive Engagement
CUST_004070,55,M,21.8,87.83,1864.94,Month-to-month,Electronic check,DSL,5,1,1,0.75544001775168,2107.92,1592.4071222191214,High Risk,High Value,Premium Retention Program
CUST_004071,48,F,20.5,70.31,1530.47,Month-to-month,Credit card,DSL,2,2,0,0.4469827190782004,1687.44,754.2565194813185,Medium Risk,Medium Value,Basic Monitoring
CUST_004072,29,M,40.3,71.01,2948.94,One year,Credit card,Fiber optic,2,3,0,0.14467279765623475,1704.2400000000002,246.55716867766154,Low Risk,Medium Value,No Action Required
CUST_004073,18,F,37.0,57.4,2221.28,Two year,Bank transfer,No,1,1,0,0.0,1377.6,0.0,,Medium Value,No Action Required
CUST_004074,37,M,53.0,42.26,2278.39,One year,Mailed check,DSL,1,1,0,0.0,1014.24,0.0,,Low Value,No Action Required
CUST_004075,33,M,19.3,95.93,1990.23,Month-to-month,Electronic check,DSL,4,0,1,0.8372026726039656,2302.32,1927.5084571895623,High Risk,High Value,Premium Retention Program
CUST_004076,41,F,82.3,97.81,8091.63,Month-to-month,Credit card,DSL,3,0,1,0.3940262707038293,2347.44,924.9530289009971,Medium Risk,High Value,Proactive Engagement
CUST_004077,34,M,120.0,42.9,5319.03,Two year,Electronic check,DSL,1,0,0,0.08741727100884136,1029.6,90.00482223070306,Low Risk,Low Value,No Action Required
CUST_004078,18,F,3.0,61.16,19.88,Month-to-month,Electronic check,Fiber optic,3,0,0,0.6493496728451735,1467.84,953.1414237890594,Medium Risk,Medium Value,Basic Monitoring
CUST_004079,34,F,45.5,61.41,2826.6,Month-to-month,Electronic check,DSL,4,1,1,0.6807159053529206,1473.84,1003.2663299453484,Medium Risk,Medium Value,Basic Monitoring
CUST_004080,35,F,16.6,64.18,1095.51,Two year,Electronic check,DSL,1,0,0,0.0,1540.3200000000002,0.0,,Medium Value,No Action Required
CUST_004081,49,F,11.8,66.61,690.15,Two year,Bank transfer,No,1,2,0,0.0,1598.6399999999999,0.0,,Medium Value,No Action Required
CUST_004082,29,M,22.8,88.67,2078.64,One year,Electronic check,DSL,2,1,1,0.28107771977535095,2128.08,598.1558738995288,Low Risk,High Value,No Action Required
CUST_004083,65,M,1.4,46.32,-84.98,One year,Credit card,Fiber optic,2,0,0,0.30354269840199166,1111.68,337.4423469595261,Medium Risk,Low Value,Basic Monitoring
CUST_004084,18,F,16.9,43.84,677.59,Month-to-month,Credit card,Fiber optic,1,0,0,0.32637564055439083,1052.16,343.3993939657079,Medium Risk,Low Value,Basic Monitoring
CUST_004085,59,M,49.1,95.92,4512.45,Month-to-month,Bank transfer,DSL,1,1,0,0.10505725252053968,2302.08,241.850199882484,Low Risk,High Value,No Action Required
CUST_004086,36,M,5.8,53.43,463.79,Month-to-month,Credit card,No,1,1,0,0.23875793345562812,1282.32,306.16407322882105,Low Risk,Low Value,No Action Required
CUST_004087,52,F,13.3,33.42,422.7,One year,Electronic check,Fiber optic,4,1,0,0.41257612763358137,802.08,330.91906045234293,Medium Risk,Low Value,Basic Monitoring
CUST_004088,41,M,67.3,52.87,3775.76,Month-to-month,Credit card,DSL,2,1,0,0.37347776907849245,1268.8799999999999,473.89847162831745,Medium Risk,Low Value,Basic Monitoring
CUST_004089,57,F,13.4,56.75,842.46,Two year,Mailed check,DSL,1,1,0,0.0,1362.0,0.0,,Medium Value,No Action Required
CUST_004090,34,M,10.6,103.87,1151.04,Month-to-month,Electronic check,Fiber optic,3,2,1,0.6016110350189826,2492.88,1499.7441169781214,Medium Risk,High Value,Proactive Engagement
CUST_004091,23,M,13.9,88.12,1169.66,One year,Bank transfer,Fiber optic,0,0,0,0.12938785172553152,2114.88,273.6397798572921,Low Risk,High Value,No Action Required
CUST_004092,61,F,17.6,93.69,1543.14,One year,Mailed check,Fiber optic,1,1,0,0.160487314570044,2248.56,360.86535604961813,Low Risk,High Value,No Action Required
CUST_004093,38,M,24.0,85.5,2103.56,One year,Credit card,DSL,1,1,0,0.11939617094105864,2052.0,245.00094277105234,Low Risk,High Value,No Action Required
CUST_004094,43,M,38.7,88.66,3424.71,Month-to-month,Mailed check,DSL,4,0,1,0.40460887606436857,2127.84,860.9429508448061,Medium Risk,High Value,Proactive Engagement
CUST_004095,58,F,14.4,47.8,556.28,Two year,Credit card,Fiber optic,2,1,0,0.08992439014738847,1147.1999999999998,103.16126037708403,Low Risk,Low Value,No Action Required
CUST_004096,24,M,40.8,60.03,2299.04,Month-to-month,Credit card,No,0,1,0,0.26469864731755505,1440.72,381.3566351633479,Low Risk,Medium Value,No Action Required
CUST_004097,48,F,18.3,40.25,641.2,One year,Credit card,Fiber optic,0,0,0,0.0,966.0,0.0,,Low Value,No Action Required
CUST_004098,31,M,9.9,59.74,774.53,One year,Bank transfer,DSL,1,0,0,0.035932898664389964,1433.76,51.51915278905575,Low Risk,Medium Value,No Action Required
CUST_004099,38,F,25.7,82.1,2335.24,Month-to-month,Mailed check,No,1,3,1,0.45210749426766883,1970.3999999999999,890.8326067050147,Medium Risk,High Value,Proactive Engagement
CUST_004100,41,F,30.4,68.36,2095.82,One year,Bank transfer,Fiber optic,2,2,0,0.057031406564488796,1640.6399999999999,93.56800686596289,Low Risk,Medium Value,No Action Required
CUST_004101,18,F,19.6,97.79,1931.26,One year,Credit card,Fiber optic,2,1,0,0.0,2346.96,0.0,,High Value,No Action Required
CUST_004102,28,F,1.4,36.46,17.37,Two year,Electronic check,DSL,4,2,1,0.3769248022849106,875.04,329.82427899138816,Medium Risk,Low Value,Basic Monitoring
CUST_004103,60,F,4.5,77.51,252.89,Two year,Electronic check,Fiber optic,0,0,0,0.2539118437608865,1860.2400000000002,472.33696823775153,Low Risk,High Value,No Action Required
CUST_004104,53,M,8.1,33.79,409.93,Month-to-month,Bank transfer,No,0,0,1,0.503637180045394,810.96,408.4296075296128,Medium Risk,Low Value,Basic Monitoring
CUST_004105,39,M,8.0,67.35,724.29,Month-to-month,Electronic check,DSL,2,3,1,0.6133293513851368,1616.3999999999999,991.385563578935,Medium Risk,Medium Value,Basic Monitoring
CUST_004106,43,F,26.9,83.51,2153.52,Month-to-month,Mailed check,Fiber optic,2,1,1,0.31690178130658986,2004.2400000000002,635.1472261659197,Medium Risk,High Value,Proactive Engagement
CUST_004107,35,M,1.0,59.64,51.35,Two year,Electronic check,Fiber optic,1,2,1,0.3809636093376908,1431.3600000000001,545.2960718615972,Medium Risk,Medium Value,Basic Monitoring
CUST_004108,60,F,33.8,78.78,2619.51,Month-to-month,Electronic check,DSL,1,0,1,0.5039600776965785,1890.72,952.8473981024748,Medium Risk,High Value,Proactive Engagement
CUST_004109,36,M,7.4,41.01,261.44,One year,Credit card,Fiber optic,1,0,0,0.2533121242672044,984.24,249.31992518875325,Low Risk,Low Value,No Action Required
CUST_004110,43,M,8.9,23.41,327.07,One year,Mailed check,DSL,5,0,0,0.23498402725590292,561.84,132.02342587345652,Low Risk,Low Value,No Action Required
CUST_004111,57,F,18.0,78.93,1290.58,One year,Mailed check,Fiber optic,7,1,0,0.33829747808811506,1894.3200000000002,640.8436786918782,Medium Risk,High Value,Proactive Engagement
CUST_004112,28,F,5.8,108.6,680.66,Month-to-month,Electronic check,No,3,4,1,0.9562681917697947,2606.3999999999996,2492.4174150287927,High Risk,High Value,Premium Retention Program
CUST_004113,63,M,51.8,40.1,2149.85,Month-to-month,Credit card,No,2,0,0,0.3458044276215497,962.4000000000001,332.80218114297946,Medium Risk,Low Value,Basic Monitoring
CUST_004114,18,M,2.1,95.55,190.43,Month-to-month,Electronic check,No,1,0,1,0.6918275112584785,2293.2,1586.4988488179429,Medium Risk,High Value,Proactive Engagement
CUST_004115,64,F,14.1,66.09,1021.39,Month-to-month,Electronic check,Fiber optic,3,1,1,0.5559025863218772,1586.16,881.7504463203087,Medium Risk,Medium Value,Basic Monitoring
CUST_004116,34,M,45.4,31.61,1450.98,Month-to-month,Bank transfer,Fiber optic,1,2,1,0.3816594259107355,758.64,289.5421068729204,Medium Risk,Low Value,Basic Monitoring
CUST_004117,36,M,23.0,36.71,964.66,Month-to-month,Credit card,Fiber optic,2,3,0,0.4123713094890046,881.04,363.3156185121926,Medium Risk,Low Value,Basic Monitoring
CUST_004118,18,F,8.3,65.39,390.47,One year,Bank transfer,DSL,4,1,0,0.36687387712265773,1569.3600000000001,575.7571878012142,Medium Risk,Medium Value,Basic Monitoring
CUST_004119,33,M,13.1,54.89,684.43,Month-to-month,Electronic check,DSL,2,2,1,0.5500388678411124,1317.3600000000001,724.599202939168,Medium Risk,Medium Value,Basic Monitoring
CUST_004120,24,F,29.4,32.18,940.02,Month-to-month,Electronic check,Fiber optic,1,1,1,0.6386105955390033,772.3199999999999,493.211735146683,Medium Risk,Low Value,Basic Monitoring
CUST_004121,30,F,86.9,22.65,1701.41,Month-to-month,Credit card,DSL,1,1,0,0.15472301091616922,543.5999999999999,84.10742873402957,Low Risk,Low Value,No Action Required
CUST_004122,37,F,53.7,43.83,2243.84,Month-to-month,Mailed check,No,2,3,1,0.4216262597936762,1051.92,443.5170952021639,Medium Risk,Low Value,Basic Monitoring
